2018-10-06 18:16:18,413;TSHARK-onos;188;0000000000000017-2<-->00:00:00:00:00:16-33
2018-10-06 18:16:18,413;TSHARK-onos;189;0000000000000056-3<-->00:00:00:00:00:57-32
2018-10-06 18:16:18,414;TSHARK-onos;190;0000000000000002-2<-->00:00:00:00:00:01-32
2018-10-06 18:16:18,414;TSHARK-onos;191;0000000000000010-2<-->00:00:00:00:00:0f-33
2018-10-06 18:16:18,415;TSHARK-onos;192;0000000000000046-2<-->00:00:00:00:00:45-33
2018-10-06 18:16:18,415;TSHARK-onos;193;0000000000000063-3<-->00:00:00:00:00:64-32
2018-10-06 18:16:18,415;TSHARK-onos;194;0000000000000015-3<-->00:00:00:00:00:16-32
2018-10-06 18:16:18,415;TSHARK-onos;195;000000000000000e-3<-->00:00:00:00:00:0f-32
2018-10-06 18:16:18,416;TSHARK-onos;196;000000000000000a-3<-->00:00:00:00:00:0b-32
2018-10-06 18:16:18,416;TSHARK-onos;197;000000000000001f-2<-->00:00:00:00:00:1e-33
2018-10-06 18:16:18,417;TSHARK-onos;198;000000000000000c-2<-->00:00:00:00:00:0b-33
