stamptime;link_number;link
(21:11:08.939958000, 149);0000000000000040-18<-->0000000000000052-00000002
(21:11:06.229979000, 81);000000000000002e-2<-->000000000000002b-00000003
(21:11:06.656765000, 98);0000000000000015-2<-->0000000000000001-00000014
(21:11:08.941326000, 166);0000000000000046-2<-->0000000000000040-00000006
(21:11:05.641669000, 27);0000000000000001-15<-->0000000000000010-00000002
(21:11:08.931593000, 116);0000000000000055-1<-->0000000000000056-00000002
(21:11:08.989878000, 170);0000000000000040-15<-->000000000000004f-00000002
(21:11:08.932612000, 126);000000000000005d-2<-->0000000000000055-00000008
(21:11:05.626863000, 18);000000000000000c-2<-->0000000000000001-0000000b
(21:11:08.940013000, 153);0000000000000040-10<-->000000000000004a-00000002
(21:11:10.222497000, 200);0000000000000017-2<-->0000000000000016-00000001
(21:11:09.921860000, 196);000000000000001f-2<-->0000000000000016-00000009
(21:11:06.138757000, 54);0000000000000016-1<-->0000000000000017-00000002
(21:11:06.227155000, 60);000000000000002b-17<-->000000000000003c-00000002
(21:11:09.721219000, 194);0000000000000023-2<-->0000000000000016-0000000d
(21:11:08.935885000, 134);0000000000000055-11<-->0000000000000060-00000002
(21:11:06.227218000, 65);000000000000002b-11<-->0000000000000036-00000002
(21:11:06.227231000, 66);000000000000002b-15<-->000000000000003a-00000002
(21:11:05.211789000, 5);0000000000000001-5<-->0000000000000006-00000002
(21:11:08.939737000, 143);0000000000000057-2<-->0000000000000055-00000002
(21:11:05.694443000, 33);0000000000000016-15<-->0000000000000025-00000002
(21:11:06.227193000, 63);000000000000002b-8<-->0000000000000033-00000002
(21:11:06.138705000, 52);0000000000000016-8<-->000000000000001e-00000002
(21:11:05.220434000, 11);0000000000000001-14<-->000000000000000f-00000002
(21:11:06.230327000, 92);000000000000002b-6<-->0000000000000031-00000002
(21:11:08.940366000, 154);0000000000000052-2<-->0000000000000040-00000012
(21:11:08.941284000, 165);000000000000004e-2<-->0000000000000040-0000000e
(21:11:06.230379000, 96);000000000000002b-9<-->0000000000000034-00000002
(21:11:06.227140000, 59);000000000000002b-14<-->0000000000000039-00000002
(21:11:06.230118000, 84);000000000000003f-2<-->000000000000002b-00000014
(21:11:08.932875000, 127);0000000000000065-2<-->0000000000000055-00000010
(21:11:06.230287000, 89);000000000000002b-18<-->000000000000003d-00000002
(21:11:08.939654000, 142);0000000000000056-2<-->0000000000000055-00000001
(21:11:08.939828000, 147);0000000000000055-15<-->0000000000000064-00000002
(21:11:05.220407000, 10);0000000000000001-16<-->0000000000000011-00000002
(21:11:05.637871000, 22);0000000000000003-2<-->0000000000000001-00000002
(21:11:06.230272000, 88);000000000000002b-19<-->000000000000003e-00000002
(21:11:08.991117000, 178);0000000000000042-2<-->0000000000000040-00000002
(21:11:08.941433000, 168);000000000000004c-2<-->0000000000000040-0000000c
(21:11:06.227866000, 70);0000000000000030-2<-->000000000000002b-00000005
(21:11:08.938655000, 140);0000000000000058-2<-->0000000000000055-00000003
(21:11:06.116846000, 37);0000000000000016-10<-->0000000000000020-00000002
(21:11:08.933226000, 132);000000000000005e-2<-->0000000000000055-00000009
(21:11:06.138668000, 51);0000000000000016-12<-->0000000000000022-00000002
(21:11:05.641721000, 29);0000000000000001-4<-->0000000000000005-00000002
(21:11:08.939787000, 144);0000000000000055-5<-->000000000000005a-00000002
(21:11:08.931498000, 109);0000000000000055-14<-->0000000000000063-00000002
(21:11:06.227110000, 58);000000000000002b-2<-->000000000000002d-00000002
(21:11:08.991869000, 186);0000000000000040-6<-->0000000000000046-00000002
(21:11:08.932119000, 121);0000000000000062-2<-->0000000000000055-0000000d
(21:11:05.220341000, 8);0000000000000001-10<-->000000000000000b-00000002
(21:11:08.941387000, 167);000000000000004b-2<-->0000000000000040-0000000b
(21:11:08.940828000, 158);0000000000000047-2<-->0000000000000040-00000007
(21:11:06.227168000, 61);000000000000002b-3<-->000000000000002e-00000002
